"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"New.ReferenceOTU785",7.13732853522833,-3.74395198089053,3.94662893313992,-0.948645551511695,0.342800915181439,0.574996750692136
"New.ReferenceOTU781",6.27830762874297,-0.047913376171449,1.42984506250115,-0.0335094881452658,0.973268299636523,1
"New.ReferenceOTU780",3.96070477564899,-0.105957729931351,1.9405481918053,-0.0546019575183948,0.956455579213044,NA
"New.ReferenceOTU57",2.91437946769705,0,2.59139123168774,0,1,NA
"New.ReferenceOTU133",7.58112343123946,0,2.59840715490049,0,1,1
"New.ReferenceOTU130",5.55371513646521,-6.62721316773022,5.11489173237128,-1.29567027309449,0.195089107106866,0.458818302768463
"New.ReferenceOTU131",8.10047423177237,-6.02106280081754,3.30583988779635,-1.82134132480056,0.0685549883552243,0.243589001177074
"New.ReferenceOTU944",3.28547054684065,-2.65604954686271,4.36412074205429,-0.608610463332976,0.542782667368552,NA
"New.ReferenceOTU257",16.1632868208936,-7.50157415790391,2.21270681232204,-3.39022509269164,0.000698352572199116,0.00613815155564486
"New.ReferenceOTU255",24.2226615195819,-3.18074604456242,1.79506062619669,-1.77194351998109,0.0764039332271513,0.255189136978685
"New.ReferenceOTU253",5.17376954397055,0,2.18240631773438,0,1,1
"New.ReferenceOTU251",91.2999787373128,-1.69218549075573,1.48315097099146,-1.14093947538229,0.253895110622066,0.510849198480543
"New.ReferenceOTU250",1.77961951080135,0,5.14181673054803,0,1,NA
"New.ReferenceOTU811",1.32150108550102,-2.97185918075486,3.09938642503696,-0.958854035349729,0.33763228321181,NA
"New.ReferenceOTU953",0.70453534222573,0,3.15485360477456,0,1,NA
"New.ReferenceOTU117",0.471684378840073,0,5.14181680548449,0,1,NA
"New.ReferenceOTU517",4.92059542739742,0,2.47110802951147,0,1,1
